"","mean","variance","variance.expected","variance.standardized","gene","rank","features","num_cells_expressed"
"ZNFX1",0.118615306295605,0.139186677002608,0.144874526009832,0.960739481509421,"ZNFX1",3814,"No",611
"AGL",0.101646020702528,0.118145626883773,0.122974985382085,0.960728936187238,"AGL",3815,"No",532
"CYFIP2",0.381639232988291,0.541869206552837,0.564030119193357,0.960709699914227,"CYFIP2",3816,"No",1658
"SH3BP5",0.407093161377906,0.588659793933199,0.612753071931268,0.960680281990034,"SH3BP5",3817,"No",1715
"ERC1",0.077379942304429,0.0883765692989106,0.0919980831200351,0.96063489913807,"ERC1",3818,"No",410
"MSI2",0.208043441371118,0.25949401576358,0.27013083166403,0.960623465914922,"MSI2",3819,"No",1005
"ATG10",0.057865263872391,0.0647094271927212,0.0673634643843278,0.960601236651603,"ATG10",3820,"No",312
"CHPT1",0.0843373493975904,0.0969253797266461,0.100907526813159,0.960536669441047,"CHPT1",3821,"No",447
"PLD3",0.139487527575089,0.165197089669598,0.171986227217258,0.96052510914677,"PLD3",3822,"No",713
"RCC2",0.100118784999152,0.116247440062882,0.121025023794763,0.960524000887767,"RCC2",3823,"No",523
"CMC2",0.19073477006618,0.234150393490431,0.243775941528968,0.960514774435226,"CMC2",3824,"No",932
"SSR1",0.318343797726116,0.429868811178849,0.447544625371995,0.960504912379543,"SSR1",3825,"No",1415
"DENND1B",0.0885796707958595,0.102131943626029,0.10633247358589,0.960496264046112,"DENND1B",3826,"No",468
"CD46",0.371287968776514,0.523017977650547,0.544543802467702,0.960469984747585,"CD46",3827,"No",1590
"ARHGEF2",0.127948413371797,0.150971978329544,0.157189661593552,0.960444706089599,"ARHGEF2",3828,"No",661
"AGMAT",0.0329204140505685,0.0362548268286132,0.0377480903799891,0.960441348520047,"AGMAT",3829,"No",182
"ZNF766",0.107245884948244,0.12495257989014,0.130099978404252,0.960435054815172,"ZNF766",3830,"No",557
"PTAR1",0.153232648905481,0.182048696204745,0.189554680476449,0.960402010370639,"PTAR1",3831,"No",779
"PCK2",0.0235873069743764,0.0250715146521659,0.0261067938079094,0.960344454268844,"PCK2",3832,"No",134
"GFPT1",0.0673680638045138,0.0757391172215904,0.0788676151070697,0.960332287451161,"GFPT1",3833,"No",363
"TAF11",0.170032241642627,0.204281685993564,0.212721246415161,0.960325728793803,"TAF11",3834,"No",844
"ABCA5",0.0817919565586289,0.0937841610554552,0.0976587032740549,0.960325684360896,"ABCA5",3835,"No",431
"NUGGC",0.0417444425589683,0.0464580562000159,0.0483779240714105,0.960315207643865,"NUGGC",3836,"No",229
"LUZP1",0.109621584931274,0.127831713532655,0.13311570114695,0.960305301562712,"LUZP1",3837,"No",565
"ABCB1",0.0526047853385372,0.0586715065419301,0.0610990765197418,0.960268303285613,"ABCB1",3838,"No",285
"GCFC2",0.0526047853385372,0.0586715065419301,0.0610990765197418,0.960268303285613,"GCFC2",3839,"No",287
"SIAH2",0.136602749024266,0.161750642741932,0.168443922993563,0.960264044361598,"SIAH2",3840,"No",696
"GID8",0.152044798913966,0.180544443342343,0.188015542471487,0.96026339614833,"GID8",3841,"No",765
"NFATC2IP",0.253351433904633,0.325652801965447,0.339139649801938,0.960232170303977,"NFATC2IP",3842,"No",1183
"MAPRE2",0.163923298829119,0.195799404842339,0.203916178562346,0.960195538297999,"MAPRE2",3843,"No",818
"NNT",0.132530120481928,0.156736927342772,0.163234710243285,0.960193620028315,"NNT",3844,"No",671
"LIN54",0.0451382996775836,0.0502364582969725,0.052320848515748,0.960161383503789,"LIN54",3845,"No",247
"YIPF1",0.0512472424910911,0.0571152974826357,0.0594862997109339,0.960142045482409,"YIPF1",3846,"No",279
"UBXN2A",0.0921432207704056,0.106409747305104,0.110831550334318,0.960103390994016,"UBXN2A",3847,"No",480
"TCF12",0.0921432207704056,0.106409747305105,0.110831550334318,0.960103390994015,"TCF12",3848,"No",487
"CCDC7",0.0929916850500594,0.107440691886042,0.111907302012022,0.960086517629575,"CCDC7",3849,"No",489
"IMMP2L",0.0468352282368912,0.0521170191796703,0.0542901626235976,0.959971690285881,"IMMP2L",3850,"No",257
"MFSD13A",0.0196843712879688,0.0203185018551588,0.0211660597945265,0.959956744543128,"MFSD13A",3851,"No",113
"FAM149B1",0.0196843712879688,0.0203185018551588,0.0211660597945265,0.959956744543128,"FAM149B1",3852,"No",113
"ARMCX5",0.0249448498218225,0.0267028355526463,0.0278172915647621,0.959936573640852,"ARMCX5",3853,"No",140
"MTMR2",0.0249448498218225,0.0267028355526463,0.0278172915647621,0.959936573640852,"MTMR2",3854,"No",140
"SSBP4",0.355167147463092,0.493828099178505,0.514444261150396,0.959925372817282,"SSBP4",3855,"No",1551
"ERO1A",0.185813677244188,0.226669046744333,0.236133703704298,0.959918229327327,"ERO1A",3856,"No",913
"FAIM",0.0483624639402681,0.0538385434109001,0.0560866227661774,0.959917726466625,"FAIM",3857,"No",265
"PHF1",0.190904462922111,0.234255342704113,0.244039948781663,0.959905719836458,"PHF1",3858,"No",945
"BATF",0.17512302732055,0.211349802410926,0.220200425595976,0.959806511903447,"BATF",3859,"No",864
"DBR1",0.049889699643645,0.0555554019526082,0.0578834350279169,0.959780668265702,"DBR1",3860,"No",272
"MLH1",0.06651959952486,0.0746646838062213,0.0777937842790543,0.95977698601718,"MLH1",3861,"No",358
"CMTM7",0.176480570167996,0.213248507641768,0.222195251778846,0.95973476451249,"CMTM7",3862,"No",875
"NSL1",0.185474291532327,0.226116191336586,0.23561051985817,0.959703291146335,"NSL1",3863,"No",913
"RIMKLB",0.0263023926692686,0.0283304699823936,0.029521422814488,0.959658013789567,"RIMKLB",3864,"No",147
"SPATC1L",0.0263023926692686,0.0283304699823936,0.029521422814488,0.959658013789567,"SPATC1L",3865,"No",148
"WDR73",0.126251484812489,0.148687864103787,0.154944746400923,0.95961862249304,"WDR73",3866,"No",647
"PARP10",0.126251484812489,0.148687864103787,0.154944746400923,0.959618622493039,"PARP10",3867,"No",652
"CSRNP2",0.0210419141354149,0.0219604213589967,0.0228862426371937,0.959546820643575,"CSRNP2",3868,"No",120
"CHPF2",0.0453079925335143,0.0503908292589191,0.0525153961124333,0.959543924052943,"CHPF2",3869,"No",249
"UBE2Z",0.141354148990327,0.16721860045673,0.174269714180095,0.959539075641821,"UBE2Z",3870,"No",725
"UHRF2",0.154759884608858,0.183784620712273,0.191539361614023,0.959513591167886,"UHRF2",3871,"No",781
"SUCO",0.106736806380451,0.124212924098217,0.129454752382593,0.959508413651103,"SUCO",3872,"No",555
"ZNF609",0.0996097064313592,0.115500526531702,0.120375491847939,0.95950201123669,"ZNF609",3873,"No",519
"HSH2D",0.0724588494824368,0.082155477133571,0.0856230390089784,0.959501999513899,"HSH2D",3874,"No",386
"RELL1",0.0541320210419141,0.0603754048349677,0.0629243301536016,0.959492213704751,"RELL1",3875,"No",295
"EFHC1",0.0276599355167147,0.0299544179414079,0.031220016556562,0.959461949263824,"EFHC1",3876,"No",154
"MBOAT1",0.0514169353470219,0.057267594804795,0.0596872714250095,0.959460760017241,"MBOAT1",3877,"No",279
"WDR5",0.0344476497539454,0.0380188606754835,0.0396254925860305,0.959454588304263,"WDR5",3878,"No",192
"OPA3",0.0344476497539454,0.0380188606754835,0.0396254925860305,0.959454588304263,"OPA3",3879,"No",189
"SH3BP1",0.240624469709825,0.306652155796242,0.319631847959695,0.959391743199874,"SH3BP1",3880,"No",1147
"KDM1A",0.094009842185644,0.108608035884106,0.113206455600756,0.959380234172631,"KDM1A",3881,"No",494
"NME1",0.121669777702359,0.142865371586458,0.148914247295223,0.95938014113067,"NME1",3882,"No",631
"C21orf91",0.121669777702359,0.142865371586458,0.148914247295223,0.959380141130669,"C21orf91",3883,"No",624
"TMEM64",0.0290174783641609,0.0315746794296891,0.0329131315630542,0.959333795667519,"TMEM64",3884,"No",162
"HIST4H4",0.0330901069064992,0.0364133450701346,0.0379572264678629,0.959325758455098,"HIST4H4",3885,"No",184
"DMTN",0.0317325640590531,0.0348041429940524,0.0362812225875464,0.95928804245971,"DMTN",3886,"No",175
"FAM177A1",0.18835907008315,0.230298953192077,0.24007867358126,0.959264518404315,"FAM177A1",3887,"No",931
"ARFGAP3",0.18835907008315,0.230298953192079,0.24007867358126,0.959264518404312,"ARFGAP3",3888,"No",929
"LUC7L",0.159511284574919,0.189758892141815,0.197821683856298,0.959242123728265,"LUC7L",3889,"No",801
"DPH6",0.0485321567961989,0.0539918199518477,0.0562861256340026,0.959238521814892,"DPH6",3890,"No",266
"RECK",0.0436110639742067,0.0485050842767532,0.0505693341239991,0.959179809601916,"RECK",3891,"No",237
"NOP58",0.349227897505515,0.482907160036266,0.503462288815778,0.959172455939309,"NOP58",3892,"No",1544
"TNFSF8",0.0777193280162905,0.0886633652017214,0.0924376215312055,0.959169694471087,"TNFSF8",3893,"No",412
"MCPH1",0.147463091803835,0.174618902447804,0.182056483202067,0.95914685034311,"MCPH1",3894,"No",742
"DARS2",0.022399456982861,0.0235986543921015,0.0246053587400402,0.959085971532681,"DARS2",3895,"No",128
"RECQL5",0.022399456982861,0.0235986543921015,0.0246053587400402,0.959085971532681,"RECQL5",3896,"No",128
"PLEKHG3",0.069404378075683,0.0781761047805573,0.0815114929192345,0.959080762488525,"PLEKHG3",3897,"No",371
"HPS3",0.0957067707449516,0.110662148896783,0.115387161798994,0.959050791885817,"HPS3",3898,"No",498
"SVIP",0.28169014084507,0.369041813679083,0.384810615399481,0.959021916003995,"SVIP",3899,"No",1283
"RRP8",0.0821313422704904,0.0940679617007955,0.0980916092136122,0.958980716647686,"RRP8",3900,"No",437
"ZNF721",0.180722891566265,0.219030909789873,0.228411202737917,0.958932430477995,"ZNF721",3901,"No",885
"PAN3",0.165280841676565,0.197389080143756,0.205844222949736,0.958924556225987,"PAN3",3902,"No",826
"CEP85L",0.214661462752418,0.268746308489167,0.280261287534653,0.958913415595935,"CEP85L",3903,"No",1037
"SH2D2A",0.173595791617173,0.208997200471083,0.217953441836577,0.958907547914729,"SH2D2A",3904,"No",870
"UTP14A",0.0743254708976752,0.0844272647228132,0.0880453080157623,0.958907028954894,"UTP14A",3905,"No",396
"TMEM71",0.127778720515866,0.150506215792863,0.156965133823592,0.958851256496313,"TMEM71",3906,"No",661
"VPS51",0.289665705073816,0.381626042335203,0.398008866493788,0.958838042220241,"VPS51",3907,"No",1339
"PPP1R2",0.6784320380112,1.20835517855248,1.26023415072597,0.958833862624981,"PPP1R2",3908,"No",2386
"USP4",0.121160699134566,0.14214040407636,0.148246144229506,0.958813497748092,"USP4",3909,"No",632
"ABHD3",0.121839470558289,0.142993764449958,0.149136312753275,0.958812523992865,"ABHD3",3910,"No",628
"GNB1",0.357373154590192,0.497177891451634,0.518539641230709,0.95880401789848,"GNB1",3911,"No",1525
"CALCOCO2",0.273884269472255,0.356746569767782,0.372078144299498,0.958794745763489,"CALCOCO2",3912,"No",1263
"PRRC1",0.0907856779229594,0.104621463392942,0.109117848052286,0.958793316220922,"PRRC1",3913,"No",476
"TM7SF3",0.0974036993042593,0.11271050179894,0.117559502326948,0.958752798097746,"TM7SF3",3914,"No",509
"KIAA0040",0.128457491939589,0.151350590394046,0.157863178785299,0.958745361385949,"KIAA0040",3915,"No",660
"SPATA33",0.0388596640081453,0.0431264658761262,0.0449825267112334,0.958738181893998,"SPATA33",3916,"No",212
"MAU2",0.0726285423383676,0.0823005743175792,0.0858479299420557,0.9586786119727,"MAU2",3917,"No",388
"KCTD6",0.0237569998303071,0.0252332009544733,0.0263209648570904,0.958673099237697,"KCTD6",3918,"No",136
"DCAF4",0.0237569998303071,0.0252332009544733,0.0263209648570904,0.958673099237697,"DCAF4",3919,"No",134
"RAB29",0.289156626506024,0.380732706794595,0.397159729962897,0.958638749276428,"RAB29",3920,"No",1302
"WASHC5",0.055659256745291,0.0620746374384833,0.0647546202727812,0.958613256891815,"WASHC5",3921,"No",303
"CCDC88B",0.11522144917699,0.134549327224852,0.140361057856897,0.958594422692576,"CCDC88B",3922,"No",598
"TIFA",0.0848464279653827,0.0973484022432642,0.101558360521317,0.958546413545451,"TIFA",3923,"No",451
"RASGRF2",0.0437807568301374,0.0486599736486464,0.0507650875119632,0.958532251858709,"RASGRF2",3924,"No",240
"POC5",0.0437807568301374,0.0486599736486464,0.0507650875119632,0.958532251858709,"POC5",3925,"No",238
"PUM3",0.163923298829119,0.195459961529373,0.203916178562346,0.95853091651389,"PUM3",3926,"No",809
"NUDT1",0.14644493466825,0.173220981225609,0.180715228597779,0.958530072809482,"NUDT1",3927,"No",742
"ARID2",0.15509927032072,0.184018884407141,0.191981867850047,0.958522210810406,"ARID2",3928,"No",795
"ZFPM1",0.117257763448159,0.137130835956775,0.143066321309748,0.95851235078505,"ZFPM1",3929,"No",608
"ZNF254",0.058544035296114,0.0653092851023152,0.068137318150071,0.958495093077669,"ZNF254",3930,"No",319
"SBK1",0.0648226709655523,0.0725114968925935,0.0756519764531037,0.958487805504235,"SBK1",3931,"No",350
"FOXO1",0.133717970473443,0.157948105781894,0.164789324198965,0.958485062971617,"FOXO1",3932,"No",679
"MAPK9",0.0778890208722213,0.0888066767514687,0.092657225144601,0.95844308539217,"MAPK9",3933,"No",416
"RIOX2",0.0638045138299678,0.0712847085539601,0.0743764545800597,0.958431118509806,"RIOX2",3934,"No",344
"SEC31B",0.0346173426098761,0.038176860507058,0.0398333427194434,0.958414682291352,"SEC31B",3935,"No",190
"MDP1",0.0711013066349907,0.080313739395781,0.0837999358663384,0.958398578298221,"MDP1",3936,"No",380
"STAMBP",0.102324792126251,0.118686040452795,0.12384291583953,0.958359544817112,"STAMBP",3937,"No",530
"NHP2",0.341082640420838,0.468164272361533,0.488512105187047,0.958347331397798,"NHP2",3938,"No",1513
"BBS4",0.0405565925674529,0.0450283391677495,0.0469860486785886,0.958334238228219,"BBS4",3939,"No",223
"MSH2",0.06872560665196,0.0772515494409296,0.080611651720858,0.958317411835646,"MSH2",3940,"No",369
"DLGAP4",0.0926522993381979,0.106824820869203,0.111476383655285,0.958273110110345,"DLGAP4",3941,"No",484
"DNAJC15",0.281350755133209,0.36821460420725,0.38425358627755,0.958259382233301,"DNAJC15",3942,"No",1299
"C1orf43",0.229085355506533,0.289669852353389,0.302290635622815,0.95824950632882,"C1orf43",3943,"No",1103
"GTF2E1",0.03325979976243,0.0365718057105505,0.0381662413495927,0.958223928197762,"GTF2E1",3944,"No",184
"CUL5",0.168335313083319,0.201461535882782,0.210246761928706,0.958214690369868,"CUL5",3945,"No",835
"KBTBD3",0.0695740709316138,0.0783222387844604,0.0817385264906375,0.958204682016518,"KBTBD3",3946,"No",376
"LYRM9",0.0627863566943832,0.0700558465755393,0.0731128130294402,0.95818836224138,"LYRM9",3947,"No",346
"STX3",0.0375021211606991,0.0415329313006594,0.043345758321185,0.958177522075109,"STX3",3948,"No",205
"MMP23B",0.0375021211606991,0.0415329313006594,0.043345758321185,0.958177522075109,"MMP23B",3949,"No",207
"LLPH",0.228745969794672,0.289146373509297,0.301778286829253,0.958141742228446,"LLPH",3950,"No",1078
"SIRT6",0.0544714067537757,0.0606779834406039,0.0633308602424219,0.958110835828484,"SIRT6",3951,"No",298
"WARS2",0.0278296283726455,0.0301147218171904,0.0314319686998239,0.95809212921999,"WARS2",3952,"No",156
"MAN2A2",0.0422535211267606,0.0469244523488521,0.0489773494581582,0.958084765059408,"MAN2A2",3953,"No",231
"C14orf93",0.0184965212964534,0.0188363678171566,0.0196608822910779,0.958063200739697,"C14orf93",3954,"No",107
"PGRMC1",0.0719497709146445,0.0813803966619471,0.0849434982079247,0.958053275163491,"PGRMC1",3955,"No",389
"DYM",0.0806041065671135,0.0921101577360185,0.0961433563735446,0.958050157705575,"DYM",3956,"No",428
"TRPM7",0.157644663159681,0.187126291229574,0.195327236919132,0.958014326015624,"TRPM7",3957,"No",793
"DNMT3A",0.10639742066859,0.12360638446042,0.129024597474106,0.958006355999105,"DNMT3A",3958,"No",552
"ELK4",0.193789241472934,0.238067326245399,0.24851243136615,0.95796948642235,"ELK4",3959,"No",950
"MCAT",0.0198540641438995,0.020481512982886,0.0213811133698289,0.95792546574247,"MCAT",3960,"No",114
"ALKBH1",0.0171389784490073,0.0171875361806942,0.0179425715426176,0.957919333907629,"ALKBH1",3961,"No",100
"NEK4",0.039029356864076,0.0432829680789653,0.0451850703920358,0.957904186126795,"NEK4",3962,"No",214
"LAX1",0.0867130493806211,0.0995739361450279,0.103950359661993,0.957898909333307,"LAX1",3963,"No",454
"ATP2C1",0.0604106567113524,0.0672935855754847,0.0702606912611475,0.957770047057548,"ATP2C1",3964,"No",329
"ATG2B",0.0604106567113524,0.0672935855754848,0.0702606912611475,0.957770047057547,"ATG2B",3965,"No",326
"TRIM23",0.0649923638214831,0.0726591861263357,0.0758654452578474,0.95773755600308,"TRIM23",3966,"No",350
"MEMO1",0.0458170711013066,0.0508535965381274,0.0531012651951316,0.957672031942279,"MEMO1",3967,"No",249
"AKIRIN1",0.303410826404208,0.403513483093909,0.421351020117194,0.95766585062895,"AKIRIN1",3968,"No",1354
"SLC1A5",0.0407262854233837,0.0451842653595361,0.0471847973268573,0.957602192217483,"SLC1A5",3969,"No",225
"ARF3",0.129475649075174,0.152445702606187,0.159209523695497,0.957516228097967,"ARF3",3970,"No",676
"NAA30",0.0532835567622603,0.0592785069885693,0.0619092483417208,0.957506488551907,"NAA30",3971,"No",292
"MNT",0.0588834210079756,0.0656088684504808,0.0685218612710628,0.957488124716018,"MNT",3972,"No",319
"PLEKHM2",0.0629560495503139,0.0702042270225443,0.073322427497269,0.95747275995683,"PLEKHM2",3973,"No",340
"CTDSPL2",0.162735448837604,0.193641667441403,0.202247064588104,0.95745106528874,"CTDSPL2",3974,"No",814
"EXOC5",0.0985915492957746,0.114005144239503,0.119076370545272,0.957411984573038,"EXOC5",3975,"No",516
"ERLIN2",0.0347870354658069,0.0383348027375269,0.0400410237068402,0.95738817813937,"ERLIN2",3976,"No",193
"TBC1D14",0.0807737994230443,0.0922524900669778,0.0963598806127443,0.957374474525616,"TBC1D14",3977,"No",430
"STT3B",0.28610215509927,0.375361806942067,0.392084889741854,0.95734831094664,"STT3B",3978,"No",1315
"STK11IP",0.0225691498387918,0.0237607439021454,0.0248200555054187,0.957320337053961,"STK11IP",3979,"No",128
"SIK2",0.0225691498387918,0.0237607439021454,0.0248200555054187,0.95732033705396,"SIK2",3980,"No",128
"EPOR",0.0225691498387918,0.0237607439021454,0.0248200555054187,0.95732033705396,"EPOR",3981,"No",128
"RBM7",0.13083319192262,0.154128922102455,0.161001852306545,0.95731148365297,"RBM7",3982,"No",666
"MTFR1L",0.0559986424571526,0.062376179224226,0.0651613748944035,0.957256953606474,"MTFR1L",3983,"No",307
"MAP2K4",0.0605803495672832,0.0674427724379629,0.0704569548713949,0.957219518797916,"MAP2K4",3984,"No",326
"MBNL3",0.0605803495672832,0.0674427724379629,0.0704569548713949,0.957219518797915,"MBNL3",3985,"No",330
"MRPL44",0.111318513490582,0.129493390215576,0.135281189762413,0.957216523915845,"MRPL44",3986,"No",589
"LARP1",0.200067877142372,0.246965372173989,0.25803066389415,0.957116369220757,"LARP1",3987,"No",975
"NSD2",0.0505684710673681,0.0561660888699803,0.0586838907880313,0.957095518305947,"NSD2",3988,"No",274
"MAP2K6",0.0790768708637366,0.0901476880817203,0.0941897032504118,0.957086443324438,"MAP2K6",3989,"No",420
"ZNF593",0.0729679280502291,0.0825905958822817,0.0862947600448933,0.957075445129168,"ZNF593",3990,"No",390
"ACTN4",0.34600373324283,0.476153833658842,0.497528685576089,0.957037950701264,"ACTN4",3991,"No",1497
"GPR180",0.0239266926862379,0.0253948296556756,0.0265350420353095,0.957029938821405,"GPR180",3992,"No",135
"ZNF786",0.0239266926862379,0.0253948296556756,0.0265350420353095,0.957029938821405,"ZNF786",3993,"No",135
"GMCL1",0.139317834719158,0.164395800695106,0.171778998550868,0.957019205385733,"GMCL1",3994,"No",707
"PROSER3",0.0320719497709146,0.0351219282914625,0.0367007902261528,0.956980165141915,"PROSER3",3995,"No",178
"UBTF",0.30816222637027,0.411129904431705,0.429617345226271,0.956967657381627,"UBTF",3996,"No",1371
